Combination,TwoChance,TwoKeptPositions,OneChance,OneKeptPositions
002201,0.5555555555555556,"[0, 1, 2, 3]",0.3333333333333333,"[0, 1, 2, 3]"
011201,0.397534013605442,"[2, 3]",0.17857142857142858,"[2, 3]"
101201,0.397534013605442,"[2, 3]",0.17857142857142858,"[2, 3]"
020201,0.5555555555555556,"[0, 1, 2, 3]",0.3333333333333333,"[0, 1, 2, 3]"
110201,0.397534013605442,"[2, 3]",0.17857142857142858,"[2, 3]"
200201,0.5555555555555555,"[0, 1, 2, 3]",0.3333333333333333,"[0, 1, 2, 3]"
003101,0.4195011337868481,"[0, 1, 2]",0.23809523809523808,"[0, 1, 2]"
012101,0.397534013605442,"[1, 2]",0.17857142857142858,"[1, 2]"
102101,0.397534013605442,"[1, 2]",0.17857142857142858,"[1, 2]"
021101,0.39753401360544205,"[0, 1]",0.17857142857142858,"[0, 1]"
111101,0.3344671201814067,[],0.11904761904761904,[]
201101,0.39753401360544205,"[0, 1]",0.17857142857142858,"[0, 1]"
030101,0.4195011337868481,"[0, 1, 2]",0.23809523809523808,"[0, 1, 2]"
120101,0.39753401360544205,"[1, 2]",0.17857142857142858,"[1, 2]"
210101,0.39753401360544205,"[0, 1]",0.17857142857142858,"[0, 1]"
300101,0.419501133786848,"[0, 1, 2]",0.23809523809523808,"[0, 1, 2]"
004001,0.4195011337868481,"[0, 1, 2]",0.23809523809523808,"[0, 1, 2]"
013001,0.4195011337868481,"[1, 2, 3]",0.23809523809523808,"[1, 2, 3]"
103001,0.4195011337868481,"[1, 2, 3]",0.23809523809523808,"[1, 2, 3]"
022001,0.5555555555555556,"[0, 1, 2, 3]",0.3333333333333333,"[0, 1, 2, 3]"
112001,0.397534013605442,"[2, 3]",0.17857142857142858,"[2, 3]"
202001,0.5555555555555556,"[0, 1, 2, 3]",0.3333333333333333,"[0, 1, 2, 3]"
031001,0.4195011337868481,"[0, 1, 2]",0.23809523809523808,"[0, 1, 2]"
121001,0.39753401360544205,"[1, 2]",0.17857142857142858,"[1, 2]"
211001,0.39753401360544205,"[0, 1]",0.17857142857142858,"[0, 1]"
301001,0.419501133786848,"[0, 1, 2]",0.23809523809523808,"[0, 1, 2]"
040001,0.4195011337868481,"[0, 1, 2]",0.23809523809523808,"[0, 1, 2]"
130001,0.4195011337868481,"[1, 2, 3]",0.23809523809523808,"[1, 2, 3]"
220001,0.5555555555555555,"[0, 1, 2, 3]",0.3333333333333333,"[0, 1, 2, 3]"
310001,0.419501133786848,"[0, 1, 2]",0.23809523809523808,"[0, 1, 2]"
400001,0.419501133786848,"[0, 1, 2]",0.23809523809523808,"[0, 1, 2]"
000050,0.4195011337868481,"[0, 1, 2]",0.23809523809523808,"[0, 1, 2]"
000140,0.4195011337868481,"[1, 2, 3]",0.23809523809523808,"[1, 2, 3]"
001040,0.4195011337868481,"[1, 2, 3]",0.23809523809523808,"[1, 2, 3]"
010040,0.4195011337868481,"[1, 2, 3]",0.23809523809523808,"[1, 2, 3]"
100040,0.4195011337868481,"[1, 2, 3]",0.23809523809523808,"[1, 2, 3]"
000230,1,"[0, 1, 2, 3, 4]",1,"[0, 1, 2, 3, 4]"
001130,0.4195011337868481,"[2, 3, 4]",0.23809523809523808,"[2, 3, 4]"
010130,0.4195011337868481,"[2, 3, 4]",0.23809523809523808,"[2, 3, 4]"
100130,0.4195011337868481,"[2, 3, 4]",0.23809523809523808,"[2, 3, 4]"
002030,1,"[0, 1, 2, 3, 4]",1,"[0, 1, 2, 3, 4]"
011030,0.4195011337868481,"[2, 3, 4]",0.23809523809523808,"[2, 3, 4]"
101030,0.4195011337868481,"[2, 3, 4]",0.23809523809523808,"[2, 3, 4]"
020030,1,"[0, 1, 2, 3, 4]",1,"[0, 1, 2, 3, 4]"
110030,0.4195011337868481,"[2, 3, 4]",0.23809523809523808,"[2, 3, 4]"
200030,1,"[0, 1, 2, 3, 4]",1,"[0, 1, 2, 3, 4]"
000320,1,"[0, 1, 2, 3, 4]",1,"[0, 1, 2, 3, 4]"
001220,0.5555555555555556,"[1, 2, 3, 4]",0.3333333333333333,"[1, 2, 3, 4]"
010220,0.5555555555555556,"[1, 2, 3, 4]",0.3333333333333333,"[1, 2, 3, 4]"
100220,0.5555555555555556,"[1, 2, 3, 4]",0.3333333333333333,"[1, 2, 3, 4]"
002120,0.5555555555555556,"[0, 1, 3, 4]",0.3333333333333333,"[0, 1, 3, 4]"
011120,0.3975340136054419,"[3, 4]",0.17857142857142858,"[3, 4]"
101120,0.3975340136054419,"[3, 4]",0.17857142857142858,"[3, 4]"
020120,0.5555555555555556,"[0, 1, 3, 4]",0.3333333333333333,"[0, 1, 3, 4]"
110120,0.3975340136054419,"[3, 4]",0.17857142857142858,"[3, 4]"
200120,0.5555555555555555,"[0, 1, 3, 4]",0.3333333333333333,"[0, 1, 3, 4]"
003020,1,"[0, 1, 2, 3, 4]",1,"[0, 1, 2, 3, 4]"
012020,0.5555555555555556,"[1, 2, 3, 4]",0.3333333333333333,"[1, 2, 3, 4]"
102020,0.5555555555555556,"[1, 2, 3, 4]",0.3333333333333333,"[1, 2, 3, 4]"
021020,0.5555555555555556,"[0, 1, 3, 4]",0.3333333333333333,"[0, 1, 3, 4]"
111020,0.3975340136054419,"[3, 4]",0.17857142857142858,"[3, 4]"
201020,0.5555555555555555,"[0, 1, 3, 4]",0.3333333333333333,"[0, 1, 3, 4]"
030020,1,"[0, 1, 2, 3, 4]",1,"[0, 1, 2, 3, 4]"
120020,0.5555555555555556,"[1, 2, 3, 4]",0.3333333333333333,"[1, 2, 3, 4]"
210020,0.5555555555555555,"[0, 1, 3, 4]",0.3333333333333333,"[0, 1, 3, 4]"
300020,1,"[0, 1, 2, 3, 4]",1,"[0, 1, 2, 3, 4]"
000410,0.4195011337868481,"[0, 1, 2]",0.23809523809523808,"[0, 1, 2]"
001310,0.4195011337868481,"[1, 2, 3]",0.23809523809523808,"[1, 2, 3]"
010310,0.4195011337868481,"[1, 2, 3]",0.23809523809523808,"[1, 2, 3]"
100310,0.4195011337868481,"[1, 2, 3]",0.23809523809523808,"[1, 2, 3]"
002210,0.5555555555555556,"[0, 1, 2, 3]",0.3333333333333333,"[0, 1, 2, 3]"
011210,0.397534013605442,"[2, 3]",0.17857142857142858,"[2, 3]"
101210,0.397534013605442,"[2, 3]",0.17857142857142858,"[2, 3]"
020210,0.5555555555555556,"[0, 1, 2, 3]",0.3333333333333333,"[0, 1, 2, 3]"
110210,0.397534013605442,"[2, 3]",0.17857142857142858,"[2, 3]"
200210,0.5555555555555555,"[0, 1, 2, 3]",0.3333333333333333,"[0, 1, 2, 3]"
003110,0.4195011337868481,"[0, 1, 2]",0.23809523809523808,"[0, 1, 2]"
012110,0.397534013605442,"[1, 2]",0.17857142857142858,"[1, 2]"
102110,0.397534013605442,"[1, 2]",0.17857142857142858,"[1, 2]"
021110,0.39753401360544205,"[0, 1]",0.17857142857142858,"[0, 1]"
111110,0.3344671201814067,[],0.11904761904761904,[]
201110,0.39753401360544205,"[0, 1]",0.17857142857142858,"[0, 1]"
030110,0.4195011337868481,"[0, 1, 2]",0.23809523809523808,"[0, 1, 2]"
120110,0.39753401360544205,"[1, 2]",0.17857142857142858,"[1, 2]"
210110,0.39753401360544205,"[0, 1]",0.17857142857142858,"[0, 1]"
300110,0.419501133786848,"[0, 1, 2]",0.23809523809523808,"[0, 1, 2]"
004010,0.4195011337868481,"[0, 1, 2]",0.23809523809523808,"[0, 1, 2]"
013010,0.4195011337868481,"[1, 2, 3]",0.23809523809523808,"[1, 2, 3]"
103010,0.4195011337868481,"[1, 2, 3]",0.23809523809523808,"[1, 2, 3]"
022010,0.5555555555555556,"[0, 1, 2, 3]",0.3333333333333333,"[0, 1, 2, 3]"
112010,0.397534013605442,"[2, 3]",0.17857142857142858,"[2, 3]"
202010,0.5555555555555556,"[0, 1, 2, 3]",0.3333333333333333,"[0, 1, 2, 3]"
031010,0.4195011337868481,"[0, 1, 2]",0.23809523809523808,"[0, 1, 2]"
121010,0.39753401360544205,"[1, 2]",0.17857142857142858,"[1, 2]"
211010,0.39753401360544205,"[0, 1]",0.17857142857142858,"[0, 1]"
301010,0.419501133786848,"[0, 1, 2]",0.23809523809523808,"[0, 1, 2]"
040010,0.4195011337868481,"[0, 1, 2]",0.23809523809523808,"[0, 1, 2]"
130010,0.4195011337868481,"[1, 2, 3]",0.23809523809523808,"[1, 2, 3]"
220010,0.5555555555555555,"[0, 1, 2, 3]",0.3333333333333333,"[0, 1, 2, 3]"
310010,0.419501133786848,"[0, 1, 2]",0.23809523809523808,"[0, 1, 2]"
400010,0.419501133786848,"[0, 1, 2]",0.23809523809523808,"[0, 1, 2]"
000500,0.4195011337868481,"[0, 1, 2]",0.23809523809523808,"[0, 1, 2]"
001400,0.4195011337868481,"[1, 2, 3]",0.23809523809523808,"[1, 2, 3]"
010400,0.4195011337868481,"[1, 2, 3]",0.23809523809523808,"[1, 2, 3]"
100400,0.4195011337868481,"[1, 2, 3]",0.23809523809523808,"[1, 2, 3]"
002300,1,"[0, 1, 2, 3, 4]",1,"[0, 1, 2, 3, 4]"
011300,0.4195011337868481,"[2, 3, 4]",0.23809523809523808,"[2, 3, 4]"
101300,0.4195011337868481,"[2, 3, 4]",0.23809523809523808,"[2, 3, 4]"
020300,1,"[0, 1, 2, 3, 4]",1,"[0, 1, 2, 3, 4]"
110300,0.4195011337868481,"[2, 3, 4]",0.23809523809523808,"[2, 3, 4]"
200300,1,"[0, 1, 2, 3, 4]",1,"[0, 1, 2, 3, 4]"
003200,1,"[0, 1, 2, 3, 4]",1,"[0, 1, 2, 3, 4]"
012200,0.5555555555555556,"[1, 2, 3, 4]",0.3333333333333333,"[1, 2, 3, 4]"
102200,0.5555555555555556,"[1, 2, 3, 4]",0.3333333333333333,"[1, 2, 3, 4]"
021200,0.5555555555555556,"[0, 1, 3, 4]",0.3333333333333333,"[0, 1, 3, 4]"
111200,0.397534013605442,"[3, 4]",0.17857142857142858,"[3, 4]"
201200,0.5555555555555555,"[0, 1, 3, 4]",0.3333333333333333,"[0, 1, 3, 4]"
030200,1,"[0, 1, 2, 3, 4]",1,"[0, 1, 2, 3, 4]"
120200,0.5555555555555556,"[1, 2, 3, 4]",0.3333333333333333,"[1, 2, 3, 4]"
210200,0.5555555555555555,"[0, 1, 3, 4]",0.3333333333333333,"[0, 1, 3, 4]"
300200,1,"[0, 1, 2, 3, 4]",1,"[0, 1, 2, 3, 4]"
004100,0.4195011337868481,"[0, 1, 2]",0.23809523809523808,"[0, 1, 2]"
013100,0.4195011337868481,"[1, 2, 3]",0.23809523809523808,"[1, 2, 3]"
103100,0.4195011337868481,"[1, 2, 3]",0.23809523809523808,"[1, 2, 3]"
022100,0.5555555555555556,"[0, 1, 2, 3]",0.3333333333333333,"[0, 1, 2, 3]"
112100,0.397534013605442,"[2, 3]",0.17857142857142858,"[2, 3]"
202100,0.5555555555555556,"[0, 1, 2, 3]",0.3333333333333333,"[0, 1, 2, 3]"
031100,0.4195011337868481,"[0, 1, 2]",0.23809523809523808,"[0, 1, 2]"
121100,0.39753401360544205,"[1, 2]",0.17857142857142858,"[1, 2]"
211100,0.39753401360544205,"[0, 1]",0.17857142857142858,"[0, 1]"
301100,0.419501133786848,"[0, 1, 2]",0.23809523809523808,"[0, 1, 2]"
040100,0.4195011337868481,"[0, 1, 2]",0.23809523809523808,"[0, 1, 2]"
130100,0.4195011337868481,"[1, 2, 3]",0.23809523809523808,"[1, 2, 3]"
220100,0.5555555555555555,"[0, 1, 2, 3]",0.3333333333333333,"[0, 1, 2, 3]"
310100,0.419501133786848,"[0, 1, 2]",0.23809523809523808,"[0, 1, 2]"
400100,0.419501133786848,"[0, 1, 2]",0.23809523809523808,"[0, 1, 2]"
005000,0.4195011337868481,"[0, 1, 2]",0.23809523809523808,"[0, 1, 2]"
014000,0.4195011337868481,"[1, 2, 3]",0.23809523809523808,"[1, 2, 3]"
104000,0.4195011337868481,"[1, 2, 3]",0.23809523809523808,"[1, 2, 3]"
023000,1,"[0, 1, 2, 3, 4]",1,"[0, 1, 2, 3, 4]"
113000,0.4195011337868481,"[2, 3, 4]",0.23809523809523808,"[2, 3, 4]"
203000,1,"[0, 1, 2, 3, 4]",1,"[0, 1, 2, 3, 4]"
032000,1,"[0, 1, 2, 3, 4]",1,"[0, 1, 2, 3, 4]"
122000,0.5555555555555556,"[1, 2, 3, 4]",0.3333333333333333,"[1, 2, 3, 4]"
212000,0.5555555555555556,"[0, 1, 3, 4]",0.3333333333333333,"[0, 1, 3, 4]"
302000,1,"[0, 1, 2, 3, 4]",1,"[0, 1, 2, 3, 4]"
041000,0.4195011337868481,"[0, 1, 2]",0.23809523809523808,"[0, 1, 2]"
131000,0.4195011337868481,"[1, 2, 3]",0.23809523809523808,"[1, 2, 3]"
221000,0.5555555555555555,"[0, 1, 2, 3]",0.3333333333333333,"[0, 1, 2, 3]"
311000,0.419501133786848,"[0, 1, 2]",0.23809523809523808,"[0, 1, 2]"
401000,0.419501133786848,"[0, 1, 2]",0.23809523809523808,"[0, 1, 2]"
050000,0.4195011337868481,"[0, 1, 2]",0.23809523809523808,"[0, 1, 2]"
140000,0.4195011337868481,"[1, 2, 3]",0.23809523809523808,"[1, 2, 3]"
230000,1,"[0, 1, 2, 3, 4]",1,"[0, 1, 2, 3, 4]"
320000,1,"[0, 1, 2, 3, 4]",1,"[0, 1, 2, 3, 4]"
410000,0.419501133786848,"[0, 1, 2]",0.23809523809523808,"[0, 1, 2]"
500000,0.419501133786848,"[0, 1, 2]",0.23809523809523808,"[0, 1, 2]"
