Combination,TwoChance,TwoKeptPositions,OneChance,OneKeptPositions
100301,0.3871882086167802,[1],0.12698412698412698,[1]
002201,0.5918367346938778,"[0, 2, 4]",0.3333333333333333,"[0, 2, 4]"
011201,0.7732426303854875,"[0, 1, 2]",0.5238095238095238,"[0, 1, 2]"
101201,0.5918367346938778,"[1, 2, 4]",0.3333333333333333,"[0, 1, 2, 4]"
020201,0.4525935374149662,"[0, 2]",0.19642857142857142,"[0, 2]"
110201,0.489795918367347,"[0, 1, 2]",0.2857142857142857,"[0, 1, 2]"
200201,0.3871882086167802,[2],0.12698412698412698,[2]
003101,0.5918367346938778,"[0, 3, 4]",0.3333333333333333,"[0, 3, 4]"
012101,0.7732426303854875,"[0, 1, 3]",0.5238095238095238,"[0, 1, 3]"
102101,0.5918367346938778,"[1, 3, 4]",0.3333333333333333,"[0, 1, 3, 4]"
021101,0.7732426303854875,"[0, 2, 3]",0.5238095238095238,"[0, 2, 3]"
111101,1,"[0, 1, 2, 3, 4]",1,"[0, 1, 2, 3, 4]"
201101,0.5918367346938778,"[2, 3, 4]",0.3333333333333333,"[0, 2, 3, 4]"
030101,0.4525935374149662,"[0, 3]",0.19642857142857142,"[0, 3]"
120101,0.489795918367347,"[0, 1, 3]",0.2857142857142857,"[0, 1, 3]"
210101,0.489795918367347,"[0, 2, 3]",0.2857142857142857,"[0, 2, 3]"
300101,0.3871882086167802,[3],0.12698412698412698,[3]
004001,0.38718820861678016,[0],0.12698412698412698,[0]
013001,0.4525935374149662,"[0, 1]",0.19642857142857142,"[0, 1]"
103001,0.38718820861678016,[1],0.12698412698412698,[1]
022001,0.4525935374149662,"[0, 2]",0.19642857142857142,"[0, 2]"
112001,0.48979591836734715,"[0, 1, 2]",0.2857142857142857,"[0, 1, 2]"
202001,0.38718820861678016,[2],0.12698412698412698,[2]
031001,0.4525935374149662,"[0, 3]",0.19642857142857142,"[0, 3]"
121001,0.48979591836734715,"[0, 1, 3]",0.2857142857142857,"[0, 1, 3]"
211001,0.48979591836734715,"[0, 2, 3]",0.2857142857142857,"[0, 2, 3]"
301001,0.38718820861678016,[3],0.12698412698412698,[3]
040001,0.3024061476442427,[0],0.0873015873015873,[0]
130001,0.3024061476442427,[1],0.10714285714285714,"[0, 1]"
220001,0.3024061476442427,[2],0.10714285714285714,"[0, 2]"
310001,0.3024061476442427,[3],0.10714285714285714,"[0, 3]"
400001,0.2784076593600403,[],0.06349206349206349,[]
000050,0.30240614764424295,[0],0.0873015873015873,[0]
000140,0.45259353741496616,"[0, 1]",0.19642857142857142,"[0, 1]"
001040,0.4525935374149662,"[0, 1]",0.19642857142857142,"[0, 1]"
010040,0.30240614764424295,[1],0.10714285714285714,"[0, 1]"
100040,0.30240614764424295,[1],0.0873015873015873,[1]
000230,0.45259353741496616,"[0, 2]",0.19642857142857142,"[0, 2]"
001130,0.7732426303854875,"[0, 1, 2]",0.5238095238095238,"[0, 1, 2]"
010130,0.489795918367347,"[0, 1, 2]",0.2857142857142857,"[0, 1, 2]"
100130,0.45259353741496616,"[1, 2]",0.19642857142857142,"[1, 2]"
002030,0.4525935374149662,"[0, 2]",0.19642857142857142,"[0, 2]"
011030,0.48979591836734715,"[0, 1, 2]",0.2857142857142857,"[0, 1, 2]"
101030,0.4525935374149662,"[1, 2]",0.19642857142857142,"[1, 2]"
020030,0.30240614764424295,[2],0.10714285714285714,"[0, 2]"
110030,0.30240614764424295,[2],0.10714285714285714,"[0, 1]"
200030,0.30240614764424295,[2],0.0873015873015873,[2]
000320,0.45259353741496616,"[0, 3]",0.19642857142857142,"[0, 3]"
001220,0.7732426303854875,"[0, 1, 3]",0.5238095238095238,"[0, 1, 3]"
010220,0.489795918367347,"[0, 1, 3]",0.2857142857142857,"[0, 1, 3]"
100220,0.45259353741496616,"[1, 3]",0.19642857142857142,"[1, 3]"
002120,0.7732426303854875,"[0, 2, 3]",0.5238095238095238,"[0, 2, 3]"
011120,1,"[0, 1, 2, 3, 4]",1,"[0, 1, 2, 3, 4]"
101120,0.7732426303854875,"[1, 2, 3]",0.5238095238095238,"[1, 2, 3]"
020120,0.489795918367347,"[0, 2, 3]",0.2857142857142857,"[0, 2, 3]"
110120,0.489795918367347,"[0, 1, 2]",0.2857142857142857,"[0, 1, 2]"
200120,0.45259353741496616,"[2, 3]",0.19642857142857142,"[2, 3]"
003020,0.4525935374149662,"[0, 3]",0.19642857142857142,"[0, 3]"
012020,0.48979591836734715,"[0, 1, 3]",0.2857142857142857,"[0, 1, 3]"
102020,0.4525935374149662,"[1, 3]",0.19642857142857142,"[1, 3]"
021020,0.48979591836734715,"[0, 2, 3]",0.2857142857142857,"[0, 2, 3]"
111020,0.48979591836734715,"[0, 1, 2]",0.2857142857142857,"[0, 1, 2]"
201020,0.4525935374149662,"[2, 3]",0.19642857142857142,"[2, 3]"
030020,0.30240614764424295,[3],0.10714285714285714,"[0, 3]"
120020,0.30240614764424295,[3],0.10714285714285714,"[0, 1]"
210020,0.30240614764424295,[3],0.10714285714285714,"[0, 2]"
300020,0.30240614764424295,[3],0.0873015873015873,[3]
000410,0.45259353741496616,"[0, 4]",0.19642857142857142,"[0, 4]"
001310,0.7732426303854875,"[0, 1, 4]",0.5238095238095238,"[0, 1, 4]"
010310,0.489795918367347,"[0, 1, 4]",0.2857142857142857,"[0, 1, 4]"
100310,0.45259353741496616,"[1, 4]",0.19642857142857142,"[1, 4]"
002210,0.7732426303854875,"[0, 2, 4]",0.5238095238095238,"[0, 2, 4]"
011210,1,"[0, 1, 2, 3, 4]",1,"[0, 1, 2, 3, 4]"
101210,0.7732426303854875,"[1, 2, 4]",0.5238095238095238,"[1, 2, 4]"
020210,0.489795918367347,"[0, 2, 4]",0.2857142857142857,"[0, 2, 4]"
110210,0.489795918367347,"[0, 1, 2]",0.2857142857142857,"[0, 1, 2]"
200210,0.45259353741496616,"[2, 4]",0.19642857142857142,"[2, 4]"
003110,0.7732426303854875,"[0, 3, 4]",0.5238095238095238,"[0, 3, 4]"
012110,1,"[0, 1, 2, 3, 4]",1,"[0, 1, 2, 3, 4]"
102110,0.7732426303854875,"[1, 3, 4]",0.5238095238095238,"[1, 3, 4]"
021110,1,"[0, 1, 2, 3, 4]",1,"[0, 1, 2, 3, 4]"
111110,1,"[0, 1, 2, 3, 4]",1,"[0, 1, 2, 3, 4]"
201110,0.7732426303854875,"[2, 3, 4]",0.5238095238095238,"[2, 3, 4]"
030110,0.489795918367347,"[0, 3, 4]",0.2857142857142857,"[0, 3, 4]"
120110,0.489795918367347,"[0, 1, 3]",0.2857142857142857,"[0, 1, 3]"
210110,0.489795918367347,"[0, 2, 3]",0.2857142857142857,"[0, 2, 3]"
300110,0.45259353741496616,"[3, 4]",0.19642857142857142,"[3, 4]"
004010,0.4525935374149662,"[0, 4]",0.19642857142857142,"[0, 4]"
013010,0.48979591836734715,"[0, 1, 4]",0.2857142857142857,"[0, 1, 4]"
103010,0.4525935374149662,"[1, 4]",0.19642857142857142,"[1, 4]"
022010,0.48979591836734715,"[0, 2, 4]",0.2857142857142857,"[0, 2, 4]"
112010,0.48979591836734715,"[0, 1, 2]",0.2857142857142857,"[0, 1, 2]"
202010,0.4525935374149662,"[2, 4]",0.19642857142857142,"[2, 4]"
031010,0.48979591836734715,"[0, 3, 4]",0.2857142857142857,"[0, 3, 4]"
121010,0.48979591836734715,"[0, 1, 3]",0.2857142857142857,"[0, 1, 3]"
211010,0.48979591836734715,"[0, 2, 3]",0.2857142857142857,"[0, 2, 3]"
301010,0.4525935374149662,"[3, 4]",0.19642857142857142,"[3, 4]"
040010,0.30240614764424295,[4],0.10714285714285714,"[0, 4]"
130010,0.30240614764424295,[4],0.10714285714285714,"[0, 1]"
220010,0.30240614764424295,[4],0.10714285714285714,"[0, 2]"
310010,0.30240614764424295,[4],0.10714285714285714,"[0, 3]"
400010,0.30240614764424295,[4],0.0873015873015873,[4]
000500,0.3871882086167802,[0],0.12698412698412698,[0]
001400,0.5884353741496602,"[0, 1]",0.2857142857142857,"[0, 1]"
010400,0.4525935374149662,"[0, 1]",0.19642857142857142,"[0, 1]"
100400,0.3871882086167802,[1],0.12698412698412698,[1]
002300,0.5884353741496602,"[0, 2]",0.2857142857142857,"[0, 2]"
011300,0.7732426303854875,"[0, 1, 2]",0.5238095238095238,"[0, 1, 2]"
101300,0.5918367346938777,"[0, 1, 2]",0.3333333333333333,"[0, 1, 2]"
020300,0.4525935374149662,"[0, 2]",0.19642857142857142,"[0, 2]"
110300,0.489795918367347,"[0, 1, 2]",0.2857142857142857,"[0, 1, 2]"
200300,0.3871882086167802,[2],0.12698412698412698,[2]
003200,0.5884353741496602,"[0, 3]",0.2857142857142857,"[0, 3]"
012200,0.7732426303854875,"[0, 1, 3]",0.5238095238095238,"[0, 1, 3]"
102200,0.5918367346938777,"[0, 1, 3]",0.3333333333333333,"[0, 1, 3]"
021200,0.7732426303854875,"[0, 2, 3]",0.5238095238095238,"[0, 2, 3]"
111200,1,"[0, 1, 2, 3, 4]",1,"[0, 1, 2, 3, 4]"
201200,0.5918367346938777,"[0, 2, 3]",0.3333333333333333,"[0, 2, 3]"
030200,0.4525935374149662,"[0, 3]",0.19642857142857142,"[0, 3]"
120200,0.489795918367347,"[0, 1, 3]",0.2857142857142857,"[0, 1, 3]"
210200,0.489795918367347,"[0, 2, 3]",0.2857142857142857,"[0, 2, 3]"
300200,0.3871882086167802,[3],0.12698412698412698,[3]
004100,0.5884353741496602,"[0, 4]",0.2857142857142857,"[0, 4]"
013100,0.7732426303854875,"[0, 1, 4]",0.5238095238095238,"[0, 1, 4]"
103100,0.5918367346938777,"[0, 1, 4]",0.3333333333333333,"[0, 1, 4]"
022100,0.7732426303854875,"[0, 2, 4]",0.5238095238095238,"[0, 2, 4]"
112100,1,"[0, 1, 2, 3, 4]",1,"[0, 1, 2, 3, 4]"
202100,0.5918367346938777,"[0, 2, 4]",0.3333333333333333,"[0, 2, 4]"
031100,0.7732426303854875,"[0, 3, 4]",0.5238095238095238,"[0, 3, 4]"
121100,1,"[0, 1, 2, 3, 4]",1,"[0, 1, 2, 3, 4]"
211100,1,"[0, 1, 2, 3, 4]",1,"[0, 1, 2, 3, 4]"
301100,0.5918367346938777,"[0, 3, 4]",0.3333333333333333,"[0, 3, 4]"
040100,0.4525935374149662,"[0, 4]",0.19642857142857142,"[0, 4]"
130100,0.489795918367347,"[0, 1, 4]",0.2857142857142857,"[0, 1, 4]"
220100,0.489795918367347,"[0, 2, 4]",0.2857142857142857,"[0, 2, 4]"
310100,0.489795918367347,"[0, 3, 4]",0.2857142857142857,"[0, 3, 4]"
400100,0.3871882086167802,[4],0.12698412698412698,[4]
005000,0.38718820861678016,[0],0.12698412698412698,[0]
014000,0.4525935374149662,"[0, 1]",0.19642857142857142,"[0, 1]"
104000,0.38718820861678016,[1],0.12698412698412698,[1]
023000,0.4525935374149662,"[0, 2]",0.19642857142857142,"[0, 2]"
113000,0.48979591836734715,"[0, 1, 2]",0.2857142857142857,"[0, 1, 2]"
203000,0.38718820861678016,[2],0.12698412698412698,[2]
032000,0.4525935374149662,"[0, 3]",0.19642857142857142,"[0, 3]"
122000,0.48979591836734715,"[0, 1, 3]",0.2857142857142857,"[0, 1, 3]"
212000,0.48979591836734715,"[0, 2, 3]",0.2857142857142857,"[0, 2, 3]"
302000,0.38718820861678016,[3],0.12698412698412698,[3]
041000,0.4525935374149662,"[0, 4]",0.19642857142857142,"[0, 4]"
131000,0.48979591836734715,"[0, 1, 4]",0.2857142857142857,"[0, 1, 4]"
221000,0.48979591836734715,"[0, 2, 4]",0.2857142857142857,"[0, 2, 4]"
311000,0.48979591836734715,"[0, 3, 4]",0.2857142857142857,"[0, 3, 4]"
401000,0.38718820861678016,[4],0.12698412698412698,[4]
050000,0.3024061476442427,[0],0.0873015873015873,[0]
140000,0.3024061476442427,[1],0.10714285714285714,"[0, 1]"
230000,0.3024061476442427,[2],0.10714285714285714,"[0, 2]"
320000,0.3024061476442427,[3],0.10714285714285714,"[0, 3]"
410000,0.3024061476442427,[4],0.10714285714285714,"[0, 4]"
500000,0.2784076593600403,[],0.06349206349206349,[]
