Combination,TwoChance,TwoKeptPositions,OneChance,OneKeptPositions
002102,0.5555555555555555,"[0, 1, 3, 4]",0.3333333333333333,"[0, 1, 3, 4]"
011102,0.2694187242798352,"[3, 4]",0.09259259259259259,"[3, 4]"
101102,0.2694187242798352,"[3, 4]",0.09259259259259259,"[3, 4]"
020102,0.5555555555555555,"[0, 1, 3, 4]",0.3333333333333333,"[0, 1, 3, 4]"
110102,0.2694187242798352,"[3, 4]",0.09259259259259259,"[3, 4]"
200102,0.5555555555555555,"[0, 1, 3, 4]",0.3333333333333333,"[0, 1, 3, 4]"
003002,1,"[0, 1, 2, 3, 4]",1,"[0, 1, 2, 3, 4]"
012002,0.5555555555555555,"[1, 2, 3, 4]",0.3333333333333333,"[1, 2, 3, 4]"
102002,0.5555555555555555,"[1, 2, 3, 4]",0.3333333333333333,"[1, 2, 3, 4]"
021002,0.5555555555555555,"[0, 1, 3, 4]",0.3333333333333333,"[0, 1, 3, 4]"
111002,0.2694187242798352,"[3, 4]",0.09259259259259259,"[3, 4]"
201002,0.5555555555555555,"[0, 1, 3, 4]",0.3333333333333333,"[0, 1, 3, 4]"
030002,1,"[0, 1, 2, 3, 4]",1,"[0, 1, 2, 3, 4]"
120002,0.5555555555555555,"[1, 2, 3, 4]",0.3333333333333333,"[1, 2, 3, 4]"
210002,0.5555555555555555,"[0, 1, 3, 4]",0.3333333333333333,"[0, 1, 3, 4]"
300002,1,"[0, 1, 2, 3, 4]",1,"[0, 1, 2, 3, 4]"
000041,0.3055555555555555,"[0, 1, 2, 4]",0.16666666666666666,"[0, 1, 2, 4]"
000131,0.3055555555555556,"[0, 1, 2, 3]",0.16666666666666666,"[0, 1, 2, 3]"
001031,0.3055555555555556,"[0, 1, 2, 3]",0.16666666666666666,"[0, 1, 2, 3]"
010031,0.30555555555555564,"[0, 1, 2, 3]",0.16666666666666666,"[0, 1, 2, 3]"
100031,0.30555555555555564,"[0, 1, 2, 3]",0.16666666666666666,"[0, 1, 2, 3]"
000221,0.5555555555555556,"[0, 1, 2, 3]",0.3333333333333333,"[0, 1, 2, 3]"
001121,0.2694187242798352,"[2, 3]",0.09259259259259259,"[2, 3]"
010121,0.2694187242798352,"[2, 3]",0.09259259259259259,"[2, 3]"
100121,0.2694187242798352,"[2, 3]",0.09259259259259259,"[2, 3]"
002021,0.5555555555555556,"[0, 1, 2, 3]",0.3333333333333333,"[0, 1, 2, 3]"
011021,0.2694187242798352,"[2, 3]",0.09259259259259259,"[2, 3]"
101021,0.2694187242798352,"[2, 3]",0.09259259259259259,"[2, 3]"
020021,0.5555555555555556,"[0, 1, 2, 3]",0.3333333333333333,"[0, 1, 2, 3]"
110021,0.2694187242798352,"[2, 3]",0.09259259259259259,"[2, 3]"
200021,0.5555555555555556,"[0, 1, 2, 3]",0.3333333333333333,"[0, 1, 2, 3]"
000311,0.3055555555555555,"[0, 1, 2, 3]",0.16666666666666666,"[0, 1, 2, 3]"
001211,0.2694187242798355,"[1, 2]",0.09259259259259259,"[1, 2]"
010211,0.2694187242798355,"[1, 2]",0.09259259259259259,"[1, 2]"
100211,0.2694187242798355,"[1, 2]",0.09259259259259259,"[1, 2]"
002111,0.269418724279836,"[0, 1]",0.09259259259259259,"[0, 1]"
011111,0.19122227937815134,[],0.038580246913580245,[0]
101111,0.19122227937815134,[],0.038580246913580245,[0]
020111,0.2694187242798359,"[0, 1]",0.09259259259259259,"[0, 1]"
110111,0.19122227937815134,[],0.038580246913580245,[0]
200111,0.2694187242798358,"[0, 1]",0.09259259259259259,"[0, 1]"
003011,0.3055555555555555,"[0, 1, 2, 3]",0.16666666666666666,"[0, 1, 2, 3]"
012011,0.269418724279836,"[1, 2]",0.09259259259259259,"[1, 2]"
102011,0.269418724279836,"[1, 2]",0.09259259259259259,"[1, 2]"
021011,0.2694187242798359,"[0, 1]",0.09259259259259259,"[0, 1]"
111011,0.19122227937815134,[],0.038580246913580245,[0]
201011,0.2694187242798358,"[0, 1]",0.09259259259259259,"[0, 1]"
030011,0.3055555555555555,"[0, 1, 2, 3]",0.16666666666666666,"[0, 1, 2, 3]"
120011,0.2694187242798359,"[1, 2]",0.09259259259259259,"[1, 2]"
210011,0.2694187242798358,"[0, 1]",0.09259259259259259,"[0, 1]"
300011,0.3055555555555555,"[0, 1, 2, 3]",0.16666666666666666,"[0, 1, 2, 3]"
000401,0.3055555555555555,"[0, 1, 2, 4]",0.16666666666666666,"[0, 1, 2, 4]"
001301,0.3055555555555556,"[0, 1, 2, 3]",0.16666666666666666,"[0, 1, 2, 3]"
010301,0.30555555555555564,"[0, 1, 2, 3]",0.16666666666666666,"[0, 1, 2, 3]"
100301,0.30555555555555564,"[0, 1, 2, 3]",0.16666666666666666,"[0, 1, 2, 3]"
002201,0.5555555555555556,"[0, 1, 2, 3]",0.3333333333333333,"[0, 1, 2, 3]"
011201,0.2694187242798355,"[2, 3]",0.09259259259259259,"[2, 3]"
101201,0.2694187242798355,"[2, 3]",0.09259259259259259,"[2, 3]"
020201,0.5555555555555556,"[0, 1, 2, 3]",0.3333333333333333,"[0, 1, 2, 3]"
110201,0.2694187242798355,"[2, 3]",0.09259259259259259,"[2, 3]"
200201,0.5555555555555556,"[0, 1, 2, 3]",0.3333333333333333,"[0, 1, 2, 3]"
003101,0.3055555555555556,"[0, 1, 2, 3]",0.16666666666666666,"[0, 1, 2, 3]"
012101,0.269418724279836,"[1, 2]",0.09259259259259259,"[1, 2]"
102101,0.269418724279836,"[1, 2]",0.09259259259259259,"[1, 2]"
021101,0.2694187242798359,"[0, 1]",0.09259259259259259,"[0, 1]"
111101,0.19122227937815134,[],0.038580246913580245,[0]
201101,0.2694187242798358,"[0, 1]",0.09259259259259259,"[0, 1]"
030101,0.3055555555555556,"[0, 1, 2, 3]",0.16666666666666666,"[0, 1, 2, 3]"
120101,0.2694187242798359,"[1, 2]",0.09259259259259259,"[1, 2]"
210101,0.2694187242798358,"[0, 1]",0.09259259259259259,"[0, 1]"
300101,0.3055555555555556,"[0, 1, 2, 3]",0.16666666666666666,"[0, 1, 2, 3]"
004001,0.3055555555555555,"[0, 1, 2, 4]",0.16666666666666666,"[0, 1, 2, 4]"
013001,0.30555555555555564,"[0, 1, 2, 3]",0.16666666666666666,"[0, 1, 2, 3]"
103001,0.30555555555555564,"[0, 1, 2, 3]",0.16666666666666666,"[0, 1, 2, 3]"
022001,0.5555555555555556,"[0, 1, 2, 3]",0.3333333333333333,"[0, 1, 2, 3]"
112001,0.269418724279836,"[2, 3]",0.09259259259259259,"[2, 3]"
202001,0.5555555555555556,"[0, 1, 2, 3]",0.3333333333333333,"[0, 1, 2, 3]"
031001,0.3055555555555556,"[0, 1, 2, 3]",0.16666666666666666,"[0, 1, 2, 3]"
121001,0.2694187242798359,"[1, 2]",0.09259259259259259,"[1, 2]"
211001,0.2694187242798358,"[0, 1]",0.09259259259259259,"[0, 1]"
301001,0.3055555555555556,"[0, 1, 2, 3]",0.16666666666666666,"[0, 1, 2, 3]"
040001,0.3055555555555555,"[0, 1, 2, 4]",0.16666666666666666,"[0, 1, 2, 4]"
130001,0.30555555555555564,"[0, 1, 2, 3]",0.16666666666666666,"[0, 1, 2, 3]"
220001,0.5555555555555557,"[0, 1, 2, 3]",0.3333333333333333,"[0, 1, 2, 3]"
310001,0.30555555555555564,"[0, 1, 2, 3]",0.16666666666666666,"[0, 1, 2, 3]"
400001,0.3055555555555555,"[0, 1, 2, 4]",0.16666666666666666,"[0, 1, 2, 4]"
000050,0.28163580246913583,"[0, 1, 2]",0.1388888888888889,"[0, 1, 2]"
000140,0.3055555555555556,"[0, 1, 2, 3]",0.16666666666666666,"[0, 1, 2, 3]"
001040,0.3055555555555556,"[0, 1, 2, 3]",0.16666666666666666,"[0, 1, 2, 3]"
010040,0.30555555555555564,"[0, 1, 2, 3]",0.16666666666666666,"[0, 1, 2, 3]"
100040,0.30555555555555564,"[0, 1, 2, 3]",0.16666666666666666,"[0, 1, 2, 3]"
000230,1,"[0, 1, 2, 3, 4]",1,"[0, 1, 2, 3, 4]"
001130,0.3055555555555556,"[0, 2, 3, 4]",0.16666666666666666,"[0, 2, 3, 4]"
010130,0.30555555555555564,"[0, 2, 3, 4]",0.16666666666666666,"[0, 2, 3, 4]"
100130,0.30555555555555564,"[0, 2, 3, 4]",0.16666666666666666,"[0, 2, 3, 4]"
002030,1,"[0, 1, 2, 3, 4]",1,"[0, 1, 2, 3, 4]"
011030,0.30555555555555564,"[0, 2, 3, 4]",0.16666666666666666,"[0, 2, 3, 4]"
101030,0.30555555555555564,"[0, 2, 3, 4]",0.16666666666666666,"[0, 2, 3, 4]"
020030,1,"[0, 1, 2, 3, 4]",1,"[0, 1, 2, 3, 4]"
110030,0.30555555555555564,"[0, 2, 3, 4]",0.16666666666666666,"[0, 2, 3, 4]"
200030,1,"[0, 1, 2, 3, 4]",1,"[0, 1, 2, 3, 4]"
000320,1,"[0, 1, 2, 3, 4]",1,"[0, 1, 2, 3, 4]"
001220,0.5555555555555556,"[1, 2, 3, 4]",0.3333333333333333,"[1, 2, 3, 4]"
010220,0.5555555555555556,"[1, 2, 3, 4]",0.3333333333333333,"[1, 2, 3, 4]"
100220,0.5555555555555556,"[1, 2, 3, 4]",0.3333333333333333,"[1, 2, 3, 4]"
002120,0.5555555555555556,"[0, 1, 3, 4]",0.3333333333333333,"[0, 1, 3, 4]"
011120,0.2694187242798352,"[3, 4]",0.09259259259259259,"[3, 4]"
101120,0.2694187242798352,"[3, 4]",0.09259259259259259,"[3, 4]"
020120,0.5555555555555556,"[0, 1, 3, 4]",0.3333333333333333,"[0, 1, 3, 4]"
110120,0.2694187242798352,"[3, 4]",0.09259259259259259,"[3, 4]"
200120,0.5555555555555556,"[0, 1, 3, 4]",0.3333333333333333,"[0, 1, 3, 4]"
003020,1,"[0, 1, 2, 3, 4]",1,"[0, 1, 2, 3, 4]"
012020,0.5555555555555556,"[1, 2, 3, 4]",0.3333333333333333,"[1, 2, 3, 4]"
102020,0.5555555555555556,"[1, 2, 3, 4]",0.3333333333333333,"[1, 2, 3, 4]"
021020,0.5555555555555556,"[0, 1, 3, 4]",0.3333333333333333,"[0, 1, 3, 4]"
111020,0.2694187242798352,"[3, 4]",0.09259259259259259,"[3, 4]"
201020,0.5555555555555556,"[0, 1, 3, 4]",0.3333333333333333,"[0, 1, 3, 4]"
030020,1,"[0, 1, 2, 3, 4]",1,"[0, 1, 2, 3, 4]"
120020,0.5555555555555556,"[1, 2, 3, 4]",0.3333333333333333,"[1, 2, 3, 4]"
210020,0.5555555555555556,"[0, 1, 3, 4]",0.3333333333333333,"[0, 1, 3, 4]"
300020,1,"[0, 1, 2, 3, 4]",1,"[0, 1, 2, 3, 4]"
000410,0.3055555555555555,"[0, 1, 2, 4]",0.16666666666666666,"[0, 1, 2, 4]"
001310,0.3055555555555556,"[0, 1, 2, 3]",0.16666666666666666,"[0, 1, 2, 3]"
010310,0.30555555555555564,"[0, 1, 2, 3]",0.16666666666666666,"[0, 1, 2, 3]"
100310,0.30555555555555564,"[0, 1, 2, 3]",0.16666666666666666,"[0, 1, 2, 3]"
002210,0.5555555555555556,"[0, 1, 2, 3]",0.3333333333333333,"[0, 1, 2, 3]"
011210,0.2694187242798355,"[2, 3]",0.09259259259259259,"[2, 3]"
101210,0.2694187242798355,"[2, 3]",0.09259259259259259,"[2, 3]"
020210,0.5555555555555556,"[0, 1, 2, 3]",0.3333333333333333,"[0, 1, 2, 3]"
110210,0.2694187242798355,"[2, 3]",0.09259259259259259,"[2, 3]"
200210,0.5555555555555556,"[0, 1, 2, 3]",0.3333333333333333,"[0, 1, 2, 3]"
003110,0.3055555555555556,"[0, 1, 2, 3]",0.16666666666666666,"[0, 1, 2, 3]"
012110,0.269418724279836,"[1, 2]",0.09259259259259259,"[1, 2]"
102110,0.269418724279836,"[1, 2]",0.09259259259259259,"[1, 2]"
021110,0.2694187242798359,"[0, 1]",0.09259259259259259,"[0, 1]"
111110,0.19122227937815134,[],0.038580246913580245,[0]
201110,0.2694187242798358,"[0, 1]",0.09259259259259259,"[0, 1]"
030110,0.3055555555555556,"[0, 1, 2, 3]",0.16666666666666666,"[0, 1, 2, 3]"
120110,0.2694187242798359,"[1, 2]",0.09259259259259259,"[1, 2]"
210110,0.2694187242798358,"[0, 1]",0.09259259259259259,"[0, 1]"
300110,0.3055555555555556,"[0, 1, 2, 3]",0.16666666666666666,"[0, 1, 2, 3]"
004010,0.3055555555555555,"[0, 1, 2, 4]",0.16666666666666666,"[0, 1, 2, 4]"
013010,0.30555555555555564,"[0, 1, 2, 3]",0.16666666666666666,"[0, 1, 2, 3]"
103010,0.30555555555555564,"[0, 1, 2, 3]",0.16666666666666666,"[0, 1, 2, 3]"
022010,0.5555555555555556,"[0, 1, 2, 3]",0.3333333333333333,"[0, 1, 2, 3]"
112010,0.269418724279836,"[2, 3]",0.09259259259259259,"[2, 3]"
202010,0.5555555555555556,"[0, 1, 2, 3]",0.3333333333333333,"[0, 1, 2, 3]"
031010,0.3055555555555556,"[0, 1, 2, 3]",0.16666666666666666,"[0, 1, 2, 3]"
121010,0.2694187242798359,"[1, 2]",0.09259259259259259,"[1, 2]"
211010,0.2694187242798358,"[0, 1]",0.09259259259259259,"[0, 1]"
301010,0.3055555555555556,"[0, 1, 2, 3]",0.16666666666666666,"[0, 1, 2, 3]"
040010,0.3055555555555555,"[0, 1, 2, 4]",0.16666666666666666,"[0, 1, 2, 4]"
130010,0.30555555555555564,"[0, 1, 2, 3]",0.16666666666666666,"[0, 1, 2, 3]"
220010,0.5555555555555557,"[0, 1, 2, 3]",0.3333333333333333,"[0, 1, 2, 3]"
310010,0.30555555555555564,"[0, 1, 2, 3]",0.16666666666666666,"[0, 1, 2, 3]"
400010,0.3055555555555555,"[0, 1, 2, 4]",0.16666666666666666,"[0, 1, 2, 4]"
000500,0.28163580246913583,"[0, 1, 2]",0.1388888888888889,"[0, 1, 2]"
001400,0.3055555555555556,"[0, 1, 2, 3]",0.16666666666666666,"[0, 1, 2, 3]"
010400,0.30555555555555564,"[0, 1, 2, 3]",0.16666666666666666,"[0, 1, 2, 3]"
100400,0.30555555555555564,"[0, 1, 2, 3]",0.16666666666666666,"[0, 1, 2, 3]"
002300,1,"[0, 1, 2, 3, 4]",1,"[0, 1, 2, 3, 4]"
011300,0.30555555555555564,"[0, 2, 3, 4]",0.16666666666666666,"[0, 2, 3, 4]"
101300,0.30555555555555564,"[0, 2, 3, 4]",0.16666666666666666,"[0, 2, 3, 4]"
020300,1,"[0, 1, 2, 3, 4]",1,"[0, 1, 2, 3, 4]"
110300,0.30555555555555564,"[0, 2, 3, 4]",0.16666666666666666,"[0, 2, 3, 4]"
200300,1,"[0, 1, 2, 3, 4]",1,"[0, 1, 2, 3, 4]"
003200,1,"[0, 1, 2, 3, 4]",1,"[0, 1, 2, 3, 4]"
012200,0.5555555555555556,"[1, 2, 3, 4]",0.3333333333333333,"[1, 2, 3, 4]"
102200,0.5555555555555556,"[1, 2, 3, 4]",0.3333333333333333,"[1, 2, 3, 4]"
021200,0.5555555555555556,"[0, 1, 3, 4]",0.3333333333333333,"[0, 1, 3, 4]"
111200,0.2694187242798355,"[3, 4]",0.09259259259259259,"[3, 4]"
201200,0.5555555555555556,"[0, 1, 3, 4]",0.3333333333333333,"[0, 1, 3, 4]"
030200,1,"[0, 1, 2, 3, 4]",1,"[0, 1, 2, 3, 4]"
120200,0.5555555555555556,"[1, 2, 3, 4]",0.3333333333333333,"[1, 2, 3, 4]"
210200,0.5555555555555556,"[0, 1, 3, 4]",0.3333333333333333,"[0, 1, 3, 4]"
300200,1,"[0, 1, 2, 3, 4]",1,"[0, 1, 2, 3, 4]"
004100,0.3055555555555556,"[0, 1, 2, 4]",0.16666666666666666,"[0, 1, 2, 4]"
013100,0.30555555555555564,"[0, 1, 2, 3]",0.16666666666666666,"[0, 1, 2, 3]"
103100,0.30555555555555564,"[0, 1, 2, 3]",0.16666666666666666,"[0, 1, 2, 3]"
022100,0.5555555555555556,"[0, 1, 2, 3]",0.3333333333333333,"[0, 1, 2, 3]"
112100,0.269418724279836,"[2, 3]",0.09259259259259259,"[2, 3]"
202100,0.5555555555555556,"[0, 1, 2, 3]",0.3333333333333333,"[0, 1, 2, 3]"
031100,0.3055555555555556,"[0, 1, 2, 3]",0.16666666666666666,"[0, 1, 2, 3]"
121100,0.2694187242798359,"[1, 2]",0.09259259259259259,"[1, 2]"
211100,0.2694187242798358,"[0, 1]",0.09259259259259259,"[0, 1]"
301100,0.3055555555555556,"[0, 1, 2, 3]",0.16666666666666666,"[0, 1, 2, 3]"
040100,0.3055555555555556,"[0, 1, 2, 4]",0.16666666666666666,"[0, 1, 2, 4]"
130100,0.30555555555555564,"[0, 1, 2, 3]",0.16666666666666666,"[0, 1, 2, 3]"
220100,0.5555555555555557,"[0, 1, 2, 3]",0.3333333333333333,"[0, 1, 2, 3]"
310100,0.30555555555555564,"[0, 1, 2, 3]",0.16666666666666666,"[0, 1, 2, 3]"
400100,0.3055555555555556,"[0, 1, 2, 4]",0.16666666666666666,"[0, 1, 2, 4]"
005000,0.28163580246913583,"[0, 1, 2]",0.1388888888888889,"[0, 1, 2]"
014000,0.30555555555555564,"[0, 1, 2, 3]",0.16666666666666666,"[0, 1, 2, 3]"
104000,0.30555555555555564,"[0, 1, 2, 3]",0.16666666666666666,"[0, 1, 2, 3]"
023000,1,"[0, 1, 2, 3, 4]",1,"[0, 1, 2, 3, 4]"
113000,0.30555555555555564,"[0, 2, 3, 4]",0.16666666666666666,"[0, 2, 3, 4]"
203000,1,"[0, 1, 2, 3, 4]",1,"[0, 1, 2, 3, 4]"
032000,1,"[0, 1, 2, 3, 4]",1,"[0, 1, 2, 3, 4]"
122000,0.5555555555555556,"[1, 2, 3, 4]",0.3333333333333333,"[1, 2, 3, 4]"
212000,0.5555555555555556,"[0, 1, 3, 4]",0.3333333333333333,"[0, 1, 3, 4]"
302000,1,"[0, 1, 2, 3, 4]",1,"[0, 1, 2, 3, 4]"
041000,0.3055555555555556,"[0, 1, 2, 4]",0.16666666666666666,"[0, 1, 2, 4]"
131000,0.30555555555555564,"[0, 1, 2, 3]",0.16666666666666666,"[0, 1, 2, 3]"
221000,0.5555555555555557,"[0, 1, 2, 3]",0.3333333333333333,"[0, 1, 2, 3]"
311000,0.30555555555555564,"[0, 1, 2, 3]",0.16666666666666666,"[0, 1, 2, 3]"
401000,0.3055555555555556,"[0, 1, 2, 4]",0.16666666666666666,"[0, 1, 2, 4]"
050000,0.28163580246913583,"[0, 1, 2]",0.1388888888888889,"[0, 1, 2]"
140000,0.30555555555555564,"[0, 1, 2, 3]",0.16666666666666666,"[0, 1, 2, 3]"
230000,1,"[0, 1, 2, 3, 4]",1,"[0, 1, 2, 3, 4]"
320000,1,"[0, 1, 2, 3, 4]",1,"[0, 1, 2, 3, 4]"
410000,0.30555555555555564,"[0, 1, 2, 4]",0.16666666666666666,"[0, 1, 2, 4]"
500000,0.2816358024691358,"[0, 1, 2]",0.1388888888888889,"[0, 1, 2]"
