Combination,TwoChance,TwoKeptPositions,OneChance,OneKeptPositions
111002,0.008716873380582458,[2],0.0007716049382716049,[2]
201002,0.008716873380582458,[2],0.0007716049382716049,[2]
030002,0.0026634890885116644,[],0.0001286008230452675,[]
120002,0.0026634890885116644,[],0.0001286008230452675,[]
210002,0.0026634890885116644,[],0.0001286008230452675,[]
300002,0.0026634890885116644,[],0.0001286008230452675,[]
000041,0.0026634890885116644,[],0.0001286008230452675,[]
000131,0.0026634890885116644,[],0.0001286008230452675,[]
001031,0.008716873380582458,[0],0.0007716049382716049,[0]
010031,0.0026634890885116644,[],0.0001286008230452675,[]
100031,0.0026634890885116644,[],0.0001286008230452675,[]
000221,0.0026634890885116644,[],0.0001286008230452675,[]
001121,0.008716873380582458,[0],0.0007716049382716049,[0]
010121,0.0026634890885116644,[],0.0001286008230452675,[]
100121,0.0026634890885116644,[],0.0001286008230452675,[]
002021,0.028527949245541858,"[0, 1]",0.004629629629629629,"[0, 1]"
011021,0.008716873380582458,[1],0.0007716049382716049,[1]
101021,0.008716873380582458,[1],0.0007716049382716049,[1]
020021,0.0026634890885116644,[],0.0001286008230452675,[]
110021,0.0026634890885116644,[],0.0001286008230452675,[]
200021,0.0026634890885116644,[],0.0001286008230452675,[]
000311,0.0026634890885116644,[],0.0001286008230452675,[]
001211,0.008716873380582458,[0],0.0007716049382716049,[0]
010211,0.0026634890885116644,[],0.0001286008230452675,[]
100211,0.0026634890885116644,[],0.0001286008230452675,[]
002111,0.028527949245541858,"[0, 1]",0.004629629629629629,"[0, 1]"
011111,0.008716873380582458,[1],0.0007716049382716049,[1]
101111,0.008716873380582458,[1],0.0007716049382716049,[1]
020111,0.0026634890885116644,[],0.0001286008230452675,[]
110111,0.0026634890885116644,[],0.0001286008230452675,[]
200111,0.0026634890885116644,[],0.0001286008230452675,[]
003011,0.09336419753086414,"[0, 1, 2]",0.027777777777777776,"[0, 1, 2]"
012011,0.028527949245541858,"[1, 2]",0.004629629629629629,"[1, 2]"
102011,0.028527949245541858,"[1, 2]",0.004629629629629629,"[1, 2]"
021011,0.008716873380582458,[2],0.0007716049382716049,[2]
111011,0.008716873380582458,[2],0.0007716049382716049,[2]
201011,0.008716873380582458,[2],0.0007716049382716049,[2]
030011,0.0026634890885116644,[],0.0001286008230452675,[]
120011,0.0026634890885116644,[],0.0001286008230452675,[]
210011,0.0026634890885116644,[],0.0001286008230452675,[]
300011,0.0026634890885116644,[],0.0001286008230452675,[]
000401,0.0026634890885116644,[],0.0001286008230452675,[]
001301,0.008716873380582458,[0],0.0007716049382716049,[0]
010301,0.0026634890885116644,[],0.0001286008230452675,[]
100301,0.0026634890885116644,[],0.0001286008230452675,[]
002201,0.028527949245541858,"[0, 1]",0.004629629629629629,"[0, 1]"
011201,0.008716873380582458,[1],0.0007716049382716049,[1]
101201,0.008716873380582458,[1],0.0007716049382716049,[1]
020201,0.0026634890885116644,[],0.0001286008230452675,[]
110201,0.0026634890885116644,[],0.0001286008230452675,[]
200201,0.0026634890885116644,[],0.0001286008230452675,[]
003101,0.09336419753086414,"[0, 1, 2]",0.027777777777777776,"[0, 1, 2]"
012101,0.028527949245541858,"[1, 2]",0.004629629629629629,"[1, 2]"
102101,0.028527949245541858,"[1, 2]",0.004629629629629629,"[1, 2]"
021101,0.008716873380582458,[2],0.0007716049382716049,[2]
111101,0.008716873380582458,[2],0.0007716049382716049,[2]
201101,0.008716873380582458,[2],0.0007716049382716049,[2]
030101,0.0026634890885116644,[],0.0001286008230452675,[]
120101,0.0026634890885116644,[],0.0001286008230452675,[]
210101,0.0026634890885116644,[],0.0001286008230452675,[]
300101,0.0026634890885116644,[],0.0001286008230452675,[]
004001,0.3055555555555556,"[0, 1, 2, 3]",0.16666666666666666,"[0, 1, 2, 3]"
013001,0.09336419753086414,"[1, 2, 3]",0.027777777777777776,"[1, 2, 3]"
103001,0.09336419753086414,"[1, 2, 3]",0.027777777777777776,"[1, 2, 3]"
022001,0.028527949245541858,"[2, 3]",0.004629629629629629,"[2, 3]"
112001,0.028527949245541858,"[2, 3]",0.004629629629629629,"[2, 3]"
202001,0.028527949245541858,"[2, 3]",0.004629629629629629,"[2, 3]"
031001,0.008716873380582458,[3],0.0007716049382716049,[3]
121001,0.008716873380582458,[3],0.0007716049382716049,[3]
211001,0.008716873380582458,[3],0.0007716049382716049,[3]
301001,0.008716873380582458,[3],0.0007716049382716049,[3]
040001,0.0026634890885116644,[],0.0001286008230452675,[]
130001,0.0026634890885116644,[],0.0001286008230452675,[]
220001,0.0026634890885116644,[],0.0001286008230452675,[]
310001,0.0026634890885116644,[],0.0001286008230452675,[]
400001,0.0026634890885116644,[],0.0001286008230452675,[]
000050,0.0026634890885116644,[],0.0001286008230452675,[]
000140,0.0026634890885116644,[],0.0001286008230452675,[]
001040,0.008716873380582458,[0],0.0007716049382716049,[0]
010040,0.0026634890885116644,[],0.0001286008230452675,[]
100040,0.0026634890885116644,[],0.0001286008230452675,[]
000230,0.0026634890885116644,[],0.0001286008230452675,[]
001130,0.008716873380582458,[0],0.0007716049382716049,[0]
010130,0.0026634890885116644,[],0.0001286008230452675,[]
100130,0.0026634890885116644,[],0.0001286008230452675,[]
002030,0.028527949245541858,"[0, 1]",0.004629629629629629,"[0, 1]"
011030,0.008716873380582458,[1],0.0007716049382716049,[1]
101030,0.008716873380582458,[1],0.0007716049382716049,[1]
020030,0.0026634890885116644,[],0.0001286008230452675,[]
110030,0.0026634890885116644,[],0.0001286008230452675,[]
200030,0.0026634890885116644,[],0.0001286008230452675,[]
000320,0.0026634890885116644,[],0.0001286008230452675,[]
001220,0.008716873380582458,[0],0.0007716049382716049,[0]
010220,0.0026634890885116644,[],0.0001286008230452675,[]
100220,0.0026634890885116644,[],0.0001286008230452675,[]
002120,0.028527949245541858,"[0, 1]",0.004629629629629629,"[0, 1]"
011120,0.008716873380582458,[1],0.0007716049382716049,[1]
101120,0.008716873380582458,[1],0.0007716049382716049,[1]
020120,0.0026634890885116644,[],0.0001286008230452675,[]
110120,0.0026634890885116644,[],0.0001286008230452675,[]
200120,0.0026634890885116644,[],0.0001286008230452675,[]
003020,0.09336419753086414,"[0, 1, 2]",0.027777777777777776,"[0, 1, 2]"
012020,0.028527949245541858,"[1, 2]",0.004629629629629629,"[1, 2]"
102020,0.028527949245541858,"[1, 2]",0.004629629629629629,"[1, 2]"
021020,0.008716873380582458,[2],0.0007716049382716049,[2]
111020,0.008716873380582458,[2],0.0007716049382716049,[2]
201020,0.008716873380582458,[2],0.0007716049382716049,[2]
030020,0.0026634890885116644,[],0.0001286008230452675,[]
120020,0.0026634890885116644,[],0.0001286008230452675,[]
210020,0.0026634890885116644,[],0.0001286008230452675,[]
300020,0.0026634890885116644,[],0.0001286008230452675,[]
000410,0.0026634890885116644,[],0.0001286008230452675,[]
001310,0.008716873380582458,[0],0.0007716049382716049,[0]
010310,0.0026634890885116644,[],0.0001286008230452675,[]
100310,0.0026634890885116644,[],0.0001286008230452675,[]
002210,0.028527949245541858,"[0, 1]",0.004629629629629629,"[0, 1]"
011210,0.008716873380582458,[1],0.0007716049382716049,[1]
101210,0.008716873380582458,[1],0.0007716049382716049,[1]
020210,0.0026634890885116644,[],0.0001286008230452675,[]
110210,0.0026634890885116644,[],0.0001286008230452675,[]
200210,0.0026634890885116644,[],0.0001286008230452675,[]
003110,0.09336419753086414,"[0, 1, 2]",0.027777777777777776,"[0, 1, 2]"
012110,0.028527949245541858,"[1, 2]",0.004629629629629629,"[1, 2]"
102110,0.028527949245541858,"[1, 2]",0.004629629629629629,"[1, 2]"
021110,0.008716873380582458,[2],0.0007716049382716049,[2]
111110,0.008716873380582458,[2],0.0007716049382716049,[2]
201110,0.008716873380582458,[2],0.0007716049382716049,[2]
030110,0.0026634890885116644,[],0.0001286008230452675,[]
120110,0.0026634890885116644,[],0.0001286008230452675,[]
210110,0.0026634890885116644,[],0.0001286008230452675,[]
300110,0.0026634890885116644,[],0.0001286008230452675,[]
004010,0.3055555555555556,"[0, 1, 2, 3]",0.16666666666666666,"[0, 1, 2, 3]"
013010,0.09336419753086414,"[1, 2, 3]",0.027777777777777776,"[1, 2, 3]"
103010,0.09336419753086414,"[1, 2, 3]",0.027777777777777776,"[1, 2, 3]"
022010,0.028527949245541858,"[2, 3]",0.004629629629629629,"[2, 3]"
112010,0.028527949245541858,"[2, 3]",0.004629629629629629,"[2, 3]"
202010,0.028527949245541858,"[2, 3]",0.004629629629629629,"[2, 3]"
031010,0.008716873380582458,[3],0.0007716049382716049,[3]
121010,0.008716873380582458,[3],0.0007716049382716049,[3]
211010,0.008716873380582458,[3],0.0007716049382716049,[3]
301010,0.008716873380582458,[3],0.0007716049382716049,[3]
040010,0.0026634890885116644,[],0.0001286008230452675,[]
130010,0.0026634890885116644,[],0.0001286008230452675,[]
220010,0.0026634890885116644,[],0.0001286008230452675,[]
310010,0.0026634890885116644,[],0.0001286008230452675,[]
400010,0.0026634890885116644,[],0.0001286008230452675,[]
000500,0.0026634890885116644,[],0.0001286008230452675,[]
001400,0.008716873380582458,[0],0.0007716049382716049,[0]
010400,0.0026634890885116644,[],0.0001286008230452675,[]
100400,0.0026634890885116644,[],0.0001286008230452675,[]
002300,0.028527949245541858,"[0, 1]",0.004629629629629629,"[0, 1]"
011300,0.008716873380582458,[1],0.0007716049382716049,[1]
101300,0.008716873380582458,[1],0.0007716049382716049,[1]
020300,0.0026634890885116644,[],0.0001286008230452675,[]
110300,0.0026634890885116644,[],0.0001286008230452675,[]
200300,0.0026634890885116644,[],0.0001286008230452675,[]
003200,0.09336419753086414,"[0, 1, 2]",0.027777777777777776,"[0, 1, 2]"
012200,0.028527949245541858,"[1, 2]",0.004629629629629629,"[1, 2]"
102200,0.028527949245541858,"[1, 2]",0.004629629629629629,"[1, 2]"
021200,0.008716873380582458,[2],0.0007716049382716049,[2]
111200,0.008716873380582458,[2],0.0007716049382716049,[2]
201200,0.008716873380582458,[2],0.0007716049382716049,[2]
030200,0.0026634890885116644,[],0.0001286008230452675,[]
120200,0.0026634890885116644,[],0.0001286008230452675,[]
210200,0.0026634890885116644,[],0.0001286008230452675,[]
300200,0.0026634890885116644,[],0.0001286008230452675,[]
004100,0.3055555555555556,"[0, 1, 2, 3]",0.16666666666666666,"[0, 1, 2, 3]"
013100,0.09336419753086414,"[1, 2, 3]",0.027777777777777776,"[1, 2, 3]"
103100,0.09336419753086414,"[1, 2, 3]",0.027777777777777776,"[1, 2, 3]"
022100,0.028527949245541858,"[2, 3]",0.004629629629629629,"[2, 3]"
112100,0.028527949245541858,"[2, 3]",0.004629629629629629,"[2, 3]"
202100,0.028527949245541858,"[2, 3]",0.004629629629629629,"[2, 3]"
031100,0.008716873380582458,[3],0.0007716049382716049,[3]
121100,0.008716873380582458,[3],0.0007716049382716049,[3]
211100,0.008716873380582458,[3],0.0007716049382716049,[3]
301100,0.008716873380582458,[3],0.0007716049382716049,[3]
040100,0.0026634890885116644,[],0.0001286008230452675,[]
130100,0.0026634890885116644,[],0.0001286008230452675,[]
220100,0.0026634890885116644,[],0.0001286008230452675,[]
310100,0.0026634890885116644,[],0.0001286008230452675,[]
400100,0.0026634890885116644,[],0.0001286008230452675,[]
005000,1,"[0, 1, 2, 3, 4]",1,"[0, 1, 2, 3, 4]"
014000,0.3055555555555556,"[1, 2, 3, 4]",0.16666666666666666,"[1, 2, 3, 4]"
104000,0.3055555555555556,"[1, 2, 3, 4]",0.16666666666666666,"[1, 2, 3, 4]"
023000,0.09336419753086414,"[2, 3, 4]",0.027777777777777776,"[2, 3, 4]"
113000,0.09336419753086414,"[2, 3, 4]",0.027777777777777776,"[2, 3, 4]"
203000,0.09336419753086414,"[2, 3, 4]",0.027777777777777776,"[2, 3, 4]"
032000,0.028527949245541858,"[3, 4]",0.004629629629629629,"[3, 4]"
122000,0.028527949245541858,"[3, 4]",0.004629629629629629,"[3, 4]"
212000,0.028527949245541858,"[3, 4]",0.004629629629629629,"[3, 4]"
302000,0.028527949245541858,"[3, 4]",0.004629629629629629,"[3, 4]"
041000,0.008716873380582458,[4],0.0007716049382716049,[4]
131000,0.008716873380582458,[4],0.0007716049382716049,[4]
221000,0.008716873380582458,[4],0.0007716049382716049,[4]
311000,0.008716873380582458,[4],0.0007716049382716049,[4]
401000,0.008716873380582458,[4],0.0007716049382716049,[4]
050000,0.0026634890885116644,[],0.0001286008230452675,[]
140000,0.0026634890885116644,[],0.0001286008230452675,[]
230000,0.0026634890885116644,[],0.0001286008230452675,[]
320000,0.0026634890885116644,[],0.0001286008230452675,[]
410000,0.0026634890885116644,[],0.0001286008230452675,[]
500000,0.0026634890885116644,[],0.0001286008230452675,[]
