Combination,TwoChance,TwoKeptPositions,OneChance,OneKeptPositions
000131,0.517746913580247,"[0, 1, 4]",0.3055555555555556,"[0, 1, 4]"
001031,0.5177469135802472,"[0, 1, 4]",0.3055555555555556,"[0, 1, 4]"
010031,0.41178777371340375,[],0.15432098765432098,[]
100031,0.41178777371340375,[],0.15432098765432098,[]
000221,0.517746913580247,"[0, 2, 4]",0.3055555555555556,"[0, 2, 4]"
001121,1,"[0, 1, 2, 3, 4]",1,"[0, 1, 2, 3, 4]"
010121,0.517746913580247,"[0, 1, 2]",0.3055555555555556,"[0, 1, 2]"
100121,0.517746913580247,"[1, 2, 4]",0.3055555555555556,"[1, 2, 4]"
002021,0.5177469135802472,"[0, 2, 4]",0.3055555555555556,"[0, 2, 4]"
011021,0.5177469135802472,"[0, 1, 2]",0.3055555555555556,"[0, 1, 2]"
101021,0.5177469135802472,"[1, 2, 4]",0.3055555555555556,"[1, 2, 4]"
020021,0.41178777371340375,[],0.15432098765432098,[]
110021,0.41178777371340375,[],0.15432098765432098,[]
200021,0.41178777371340375,[],0.15432098765432098,[]
000311,0.517746913580247,"[0, 3, 4]",0.3055555555555556,"[0, 3, 4]"
001211,1,"[0, 1, 2, 3, 4]",1,"[0, 1, 2, 3, 4]"
010211,0.517746913580247,"[0, 1, 3]",0.3055555555555556,"[0, 1, 3]"
100211,0.517746913580247,"[1, 3, 4]",0.3055555555555556,"[1, 3, 4]"
002111,1,"[0, 1, 2, 3, 4]",1,"[0, 1, 2, 3, 4]"
011111,1,"[0, 1, 2, 3, 4]",1,"[0, 1, 2, 3, 4]"
101111,1,"[0, 1, 2, 3, 4]",1,"[0, 1, 2, 3, 4]"
020111,0.517746913580247,"[0, 2, 3]",0.3055555555555556,"[0, 2, 3]"
110111,0.517746913580247,"[0, 1, 2]",0.3055555555555556,"[0, 1, 2]"
200111,0.517746913580247,"[2, 3, 4]",0.3055555555555556,"[2, 3, 4]"
003011,0.5177469135802472,"[0, 3, 4]",0.3055555555555556,"[0, 3, 4]"
012011,0.5177469135802472,"[0, 1, 3]",0.3055555555555556,"[0, 1, 3]"
102011,0.5177469135802472,"[1, 3, 4]",0.3055555555555556,"[1, 3, 4]"
021011,0.5177469135802472,"[0, 2, 3]",0.3055555555555556,"[0, 2, 3]"
111011,0.5177469135802472,"[0, 1, 2]",0.3055555555555556,"[0, 1, 2]"
201011,0.5177469135802472,"[2, 3, 4]",0.3055555555555556,"[2, 3, 4]"
030011,0.41178777371340375,[],0.15432098765432098,[]
120011,0.41178777371340375,[],0.15432098765432098,[]
210011,0.41178777371340375,[],0.15432098765432098,[]
300011,0.41178777371340375,[],0.15432098765432098,[]
000401,0.4920267489711865,[0],0.21296296296296297,[0]
001301,0.6584362139917705,"[0, 1]",0.3611111111111111,"[0, 1, 4]"
010301,0.5150462962962972,"[0, 1]",0.25,"[0, 1]"
100301,0.4920267489711865,[1],0.21296296296296297,[1]
002201,0.6584362139917705,"[0, 2]",0.3611111111111111,"[0, 2, 4]"
011201,0.8024691358024694,"[0, 1, 2]",0.5555555555555556,"[0, 1, 2]"
101201,0.6584362139917705,"[1, 2]",0.3611111111111111,"[0, 1, 2]"
020201,0.5150462962962972,"[0, 2]",0.25,"[0, 2]"
110201,0.517746913580247,"[0, 1, 2]",0.3055555555555556,"[0, 1, 2]"
200201,0.4920267489711865,[2],0.21296296296296297,[2]
003101,0.6584362139917705,"[0, 3]",0.3611111111111111,"[0, 3, 4]"
012101,0.8024691358024694,"[0, 1, 3]",0.5555555555555556,"[0, 1, 3]"
102101,0.6584362139917705,"[1, 3]",0.3611111111111111,"[0, 1, 3]"
021101,0.8024691358024694,"[0, 2, 3]",0.5555555555555556,"[0, 2, 3]"
111101,1,"[0, 1, 2, 3, 4]",1,"[0, 1, 2, 3, 4]"
201101,0.6584362139917705,"[2, 3]",0.3611111111111111,"[0, 2, 3]"
030101,0.5150462962962972,"[0, 3]",0.25,"[0, 3]"
120101,0.517746913580247,"[0, 1, 3]",0.3055555555555556,"[0, 1, 3]"
210101,0.517746913580247,"[0, 2, 3]",0.3055555555555556,"[0, 2, 3]"
300101,0.4920267489711865,[3],0.21296296296296297,[3]
004001,0.49202674897118637,[0],0.21296296296296297,[0]
013001,0.5150462962962971,"[0, 1]",0.25,"[0, 1]"
103001,0.49202674897118637,[1],0.21296296296296297,[1]
022001,0.5150462962962971,"[0, 2]",0.25,"[0, 2]"
112001,0.5177469135802472,"[0, 1, 2]",0.3055555555555556,"[0, 1, 2]"
202001,0.49202674897118637,[2],0.21296296296296297,[2]
031001,0.5150462962962971,"[0, 3]",0.25,"[0, 3]"
121001,0.5177469135802472,"[0, 1, 3]",0.3055555555555556,"[0, 1, 3]"
211001,0.5177469135802472,"[0, 2, 3]",0.3055555555555556,"[0, 2, 3]"
301001,0.49202674897118637,[3],0.21296296296296297,[3]
040001,0.41178777371340375,[],0.15432098765432098,[]
130001,0.41178777371340375,[],0.15432098765432098,[]
220001,0.41178777371340375,[],0.15432098765432098,[]
310001,0.41178777371340375,[],0.15432098765432098,[]
400001,0.41178777371340375,[],0.15432098765432098,[]
000050,0.41178777371340375,[],0.15432098765432098,[]
000140,0.5150462962962971,"[0, 1]",0.25,"[0, 1]"
001040,0.5150462962962971,"[0, 1]",0.25,"[0, 1]"
010040,0.41178777371340375,[],0.15432098765432098,[]
100040,0.41178777371340375,[],0.15432098765432098,[]
000230,0.5150462962962971,"[0, 2]",0.25,"[0, 2]"
001130,0.8024691358024694,"[0, 1, 2]",0.5555555555555556,"[0, 1, 2]"
010130,0.517746913580247,"[0, 1, 2]",0.3055555555555556,"[0, 1, 2]"
100130,0.5150462962962971,"[1, 2]",0.25,"[1, 2]"
002030,0.5150462962962971,"[0, 2]",0.25,"[0, 2]"
011030,0.5177469135802472,"[0, 1, 2]",0.3055555555555556,"[0, 1, 2]"
101030,0.5150462962962971,"[1, 2]",0.25,"[1, 2]"
020030,0.41178777371340375,[],0.15432098765432098,[]
110030,0.41178777371340375,[],0.15432098765432098,[]
200030,0.41178777371340375,[],0.15432098765432098,[]
000320,0.5150462962962971,"[0, 3]",0.25,"[0, 3]"
001220,0.8024691358024694,"[0, 1, 3]",0.5555555555555556,"[0, 1, 3]"
010220,0.517746913580247,"[0, 1, 3]",0.3055555555555556,"[0, 1, 3]"
100220,0.5150462962962971,"[1, 3]",0.25,"[1, 3]"
002120,0.8024691358024694,"[0, 2, 3]",0.5555555555555556,"[0, 2, 3]"
011120,1,"[0, 1, 2, 3, 4]",1,"[0, 1, 2, 3, 4]"
101120,0.8024691358024694,"[1, 2, 3]",0.5555555555555556,"[1, 2, 3]"
020120,0.517746913580247,"[0, 2, 3]",0.3055555555555556,"[0, 2, 3]"
110120,0.517746913580247,"[0, 1, 2]",0.3055555555555556,"[0, 1, 2]"
200120,0.5150462962962971,"[2, 3]",0.25,"[2, 3]"
003020,0.5150462962962971,"[0, 3]",0.25,"[0, 3]"
012020,0.5177469135802472,"[0, 1, 3]",0.3055555555555556,"[0, 1, 3]"
102020,0.5150462962962971,"[1, 3]",0.25,"[1, 3]"
021020,0.5177469135802472,"[0, 2, 3]",0.3055555555555556,"[0, 2, 3]"
111020,0.5177469135802472,"[0, 1, 2]",0.3055555555555556,"[0, 1, 2]"
201020,0.5150462962962971,"[2, 3]",0.25,"[2, 3]"
030020,0.41178777371340375,[],0.15432098765432098,[]
120020,0.41178777371340375,[],0.15432098765432098,[]
210020,0.41178777371340375,[],0.15432098765432098,[]
300020,0.41178777371340375,[],0.15432098765432098,[]
000410,0.5150462962962971,"[0, 4]",0.25,"[0, 4]"
001310,0.8024691358024694,"[0, 1, 4]",0.5555555555555556,"[0, 1, 4]"
010310,0.517746913580247,"[0, 1, 4]",0.3055555555555556,"[0, 1, 4]"
100310,0.5150462962962971,"[1, 4]",0.25,"[1, 4]"
002210,0.8024691358024694,"[0, 2, 4]",0.5555555555555556,"[0, 2, 4]"
011210,1,"[0, 1, 2, 3, 4]",1,"[0, 1, 2, 3, 4]"
101210,0.8024691358024694,"[1, 2, 4]",0.5555555555555556,"[1, 2, 4]"
020210,0.517746913580247,"[0, 2, 4]",0.3055555555555556,"[0, 2, 4]"
110210,0.517746913580247,"[0, 1, 2]",0.3055555555555556,"[0, 1, 2]"
200210,0.5150462962962971,"[2, 4]",0.25,"[2, 4]"
003110,0.8024691358024694,"[0, 3, 4]",0.5555555555555556,"[0, 3, 4]"
012110,1,"[0, 1, 2, 3, 4]",1,"[0, 1, 2, 3, 4]"
102110,0.8024691358024694,"[1, 3, 4]",0.5555555555555556,"[1, 3, 4]"
021110,1,"[0, 1, 2, 3, 4]",1,"[0, 1, 2, 3, 4]"
111110,1,"[0, 1, 2, 3, 4]",1,"[0, 1, 2, 3, 4]"
201110,0.8024691358024694,"[2, 3, 4]",0.5555555555555556,"[2, 3, 4]"
030110,0.517746913580247,"[0, 3, 4]",0.3055555555555556,"[0, 3, 4]"
120110,0.517746913580247,"[0, 1, 3]",0.3055555555555556,"[0, 1, 3]"
210110,0.517746913580247,"[0, 2, 3]",0.3055555555555556,"[0, 2, 3]"
300110,0.5150462962962971,"[3, 4]",0.25,"[3, 4]"
004010,0.5150462962962971,"[0, 4]",0.25,"[0, 4]"
013010,0.5177469135802472,"[0, 1, 4]",0.3055555555555556,"[0, 1, 4]"
103010,0.5150462962962971,"[1, 4]",0.25,"[1, 4]"
022010,0.5177469135802472,"[0, 2, 4]",0.3055555555555556,"[0, 2, 4]"
112010,0.5177469135802472,"[0, 1, 2]",0.3055555555555556,"[0, 1, 2]"
202010,0.5150462962962971,"[2, 4]",0.25,"[2, 4]"
031010,0.5177469135802472,"[0, 3, 4]",0.3055555555555556,"[0, 3, 4]"
121010,0.5177469135802472,"[0, 1, 3]",0.3055555555555556,"[0, 1, 3]"
211010,0.5177469135802472,"[0, 2, 3]",0.3055555555555556,"[0, 2, 3]"
301010,0.5150462962962971,"[3, 4]",0.25,"[3, 4]"
040010,0.41178777371340375,[],0.15432098765432098,[]
130010,0.41178777371340375,[],0.15432098765432098,[]
220010,0.41178777371340375,[],0.15432098765432098,[]
310010,0.41178777371340375,[],0.15432098765432098,[]
400010,0.41178777371340375,[],0.15432098765432098,[]
000500,0.4920267489711865,[0],0.21296296296296297,[0]
001400,0.6584362139917705,"[0, 1]",0.3611111111111111,"[0, 1]"
010400,0.5150462962962972,"[0, 1]",0.25,"[0, 1]"
100400,0.4920267489711865,[1],0.21296296296296297,[1]
002300,0.6584362139917705,"[0, 2]",0.3611111111111111,"[0, 2]"
011300,0.8024691358024694,"[0, 1, 2]",0.5555555555555556,"[0, 1, 2]"
101300,0.6584362139917705,"[1, 2]",0.3611111111111111,"[0, 1, 2]"
020300,0.5150462962962972,"[0, 2]",0.25,"[0, 2]"
110300,0.517746913580247,"[0, 1, 2]",0.3055555555555556,"[0, 1, 2]"
200300,0.4920267489711865,[2],0.21296296296296297,[2]
003200,0.6584362139917705,"[0, 3]",0.3611111111111111,"[0, 3]"
012200,0.8024691358024694,"[0, 1, 3]",0.5555555555555556,"[0, 1, 3]"
102200,0.6584362139917705,"[1, 3]",0.3611111111111111,"[0, 1, 3]"
021200,0.8024691358024694,"[0, 2, 3]",0.5555555555555556,"[0, 2, 3]"
111200,1,"[0, 1, 2, 3, 4]",1,"[0, 1, 2, 3, 4]"
201200,0.6584362139917705,"[2, 3]",0.3611111111111111,"[0, 2, 3]"
030200,0.5150462962962972,"[0, 3]",0.25,"[0, 3]"
120200,0.517746913580247,"[0, 1, 3]",0.3055555555555556,"[0, 1, 3]"
210200,0.517746913580247,"[0, 2, 3]",0.3055555555555556,"[0, 2, 3]"
300200,0.4920267489711865,[3],0.21296296296296297,[3]
004100,0.6584362139917705,"[0, 4]",0.3611111111111111,"[0, 4]"
013100,0.8024691358024694,"[0, 1, 4]",0.5555555555555556,"[0, 1, 4]"
103100,0.6584362139917705,"[1, 4]",0.3611111111111111,"[0, 1, 4]"
022100,0.8024691358024694,"[0, 2, 4]",0.5555555555555556,"[0, 2, 4]"
112100,1,"[0, 1, 2, 3, 4]",1,"[0, 1, 2, 3, 4]"
202100,0.6584362139917705,"[2, 4]",0.3611111111111111,"[0, 2, 4]"
031100,0.8024691358024694,"[0, 3, 4]",0.5555555555555556,"[0, 3, 4]"
121100,1,"[0, 1, 2, 3, 4]",1,"[0, 1, 2, 3, 4]"
211100,1,"[0, 1, 2, 3, 4]",1,"[0, 1, 2, 3, 4]"
301100,0.6584362139917705,"[3, 4]",0.3611111111111111,"[0, 3, 4]"
040100,0.5150462962962972,"[0, 4]",0.25,"[0, 4]"
130100,0.517746913580247,"[0, 1, 4]",0.3055555555555556,"[0, 1, 4]"
220100,0.517746913580247,"[0, 2, 4]",0.3055555555555556,"[0, 2, 4]"
310100,0.517746913580247,"[0, 3, 4]",0.3055555555555556,"[0, 3, 4]"
400100,0.4920267489711865,[4],0.21296296296296297,[4]
005000,0.49202674897118637,[0],0.21296296296296297,[0]
014000,0.5150462962962971,"[0, 1]",0.25,"[0, 1]"
104000,0.49202674897118637,[1],0.21296296296296297,[1]
023000,0.5150462962962971,"[0, 2]",0.25,"[0, 2]"
113000,0.5177469135802472,"[0, 1, 2]",0.3055555555555556,"[0, 1, 2]"
203000,0.49202674897118637,[2],0.21296296296296297,[2]
032000,0.5150462962962971,"[0, 3]",0.25,"[0, 3]"
122000,0.5177469135802472,"[0, 1, 3]",0.3055555555555556,"[0, 1, 3]"
212000,0.5177469135802472,"[0, 2, 3]",0.3055555555555556,"[0, 2, 3]"
302000,0.49202674897118637,[3],0.21296296296296297,[3]
041000,0.5150462962962971,"[0, 4]",0.25,"[0, 4]"
131000,0.5177469135802472,"[0, 1, 4]",0.3055555555555556,"[0, 1, 4]"
221000,0.5177469135802472,"[0, 2, 4]",0.3055555555555556,"[0, 2, 4]"
311000,0.5177469135802472,"[0, 3, 4]",0.3055555555555556,"[0, 3, 4]"
401000,0.49202674897118637,[4],0.21296296296296297,[4]
050000,0.41178777371340375,[],0.15432098765432098,[]
140000,0.41178777371340375,[],0.15432098765432098,[]
230000,0.41178777371340375,[],0.15432098765432098,[]
320000,0.41178777371340375,[],0.15432098765432098,[]
410000,0.41178777371340375,[],0.15432098765432098,[]
500000,0.41178777371340375,[],0.15432098765432098,[]
