Combination,TwoChance,TwoKeptPositions,OneChance,OneKeptPositions
300101,0.002663489088511705,[],0.0001286008230452675,[]
004001,0.002663489088511705,[],0.0001286008230452675,[]
013001,0.008716873380582484,[0],0.0007716049382716049,[0]
103001,0.002663489088511705,[],0.0001286008230452675,[]
022001,0.028527949245541872,"[0, 1]",0.004629629629629629,"[0, 1]"
112001,0.008716873380582484,[1],0.0007716049382716049,[1]
202001,0.002663489088511705,[],0.0001286008230452675,[]
031001,0.09336419753086414,"[0, 1, 2]",0.027777777777777776,"[0, 1, 2]"
121001,0.028527949245541872,"[1, 2]",0.004629629629629629,"[1, 2]"
211001,0.008716873380582484,[2],0.0007716049382716049,[2]
301001,0.002663489088511705,[],0.0001286008230452675,[]
040001,0.30555555555555564,"[0, 1, 2, 3]",0.16666666666666666,"[0, 1, 2, 3]"
130001,0.09336419753086414,"[1, 2, 3]",0.027777777777777776,"[1, 2, 3]"
220001,0.028527949245541872,"[2, 3]",0.004629629629629629,"[2, 3]"
310001,0.008716873380582484,[3],0.0007716049382716049,[3]
400001,0.002663489088511705,[],0.0001286008230452675,[]
000050,0.002663489088511705,[],0.0001286008230452675,[]
000140,0.002663489088511705,[],0.0001286008230452675,[]
001040,0.002663489088511705,[],0.0001286008230452675,[]
010040,0.008716873380582484,[0],0.0007716049382716049,[0]
100040,0.002663489088511705,[],0.0001286008230452675,[]
000230,0.002663489088511705,[],0.0001286008230452675,[]
001130,0.002663489088511705,[],0.0001286008230452675,[]
010130,0.008716873380582484,[0],0.0007716049382716049,[0]
100130,0.002663489088511705,[],0.0001286008230452675,[]
002030,0.002663489088511705,[],0.0001286008230452675,[]
011030,0.008716873380582484,[0],0.0007716049382716049,[0]
101030,0.002663489088511705,[],0.0001286008230452675,[]
020030,0.028527949245541872,"[0, 1]",0.004629629629629629,"[0, 1]"
110030,0.008716873380582484,[1],0.0007716049382716049,[1]
200030,0.002663489088511705,[],0.0001286008230452675,[]
000320,0.002663489088511705,[],0.0001286008230452675,[]
001220,0.002663489088511705,[],0.0001286008230452675,[]
010220,0.008716873380582484,[0],0.0007716049382716049,[0]
100220,0.002663489088511705,[],0.0001286008230452675,[]
002120,0.002663489088511705,[],0.0001286008230452675,[]
011120,0.008716873380582484,[0],0.0007716049382716049,[0]
101120,0.002663489088511705,[],0.0001286008230452675,[]
020120,0.028527949245541872,"[0, 1]",0.004629629629629629,"[0, 1]"
110120,0.008716873380582484,[1],0.0007716049382716049,[1]
200120,0.002663489088511705,[],0.0001286008230452675,[]
003020,0.002663489088511705,[],0.0001286008230452675,[]
012020,0.008716873380582484,[0],0.0007716049382716049,[0]
102020,0.002663489088511705,[],0.0001286008230452675,[]
021020,0.028527949245541872,"[0, 1]",0.004629629629629629,"[0, 1]"
111020,0.008716873380582484,[1],0.0007716049382716049,[1]
201020,0.002663489088511705,[],0.0001286008230452675,[]
030020,0.09336419753086414,"[0, 1, 2]",0.027777777777777776,"[0, 1, 2]"
120020,0.028527949245541872,"[1, 2]",0.004629629629629629,"[1, 2]"
210020,0.008716873380582484,[2],0.0007716049382716049,[2]
300020,0.002663489088511705,[],0.0001286008230452675,[]
000410,0.002663489088511705,[],0.0001286008230452675,[]
001310,0.002663489088511705,[],0.0001286008230452675,[]
010310,0.008716873380582484,[0],0.0007716049382716049,[0]
100310,0.002663489088511705,[],0.0001286008230452675,[]
002210,0.002663489088511705,[],0.0001286008230452675,[]
011210,0.008716873380582484,[0],0.0007716049382716049,[0]
101210,0.002663489088511705,[],0.0001286008230452675,[]
020210,0.028527949245541872,"[0, 1]",0.004629629629629629,"[0, 1]"
110210,0.008716873380582484,[1],0.0007716049382716049,[1]
200210,0.002663489088511705,[],0.0001286008230452675,[]
003110,0.002663489088511705,[],0.0001286008230452675,[]
012110,0.008716873380582484,[0],0.0007716049382716049,[0]
102110,0.002663489088511705,[],0.0001286008230452675,[]
021110,0.028527949245541872,"[0, 1]",0.004629629629629629,"[0, 1]"
111110,0.008716873380582484,[1],0.0007716049382716049,[1]
201110,0.002663489088511705,[],0.0001286008230452675,[]
030110,0.09336419753086414,"[0, 1, 2]",0.027777777777777776,"[0, 1, 2]"
120110,0.028527949245541872,"[1, 2]",0.004629629629629629,"[1, 2]"
210110,0.008716873380582484,[2],0.0007716049382716049,[2]
300110,0.002663489088511705,[],0.0001286008230452675,[]
004010,0.002663489088511705,[],0.0001286008230452675,[]
013010,0.008716873380582484,[0],0.0007716049382716049,[0]
103010,0.002663489088511705,[],0.0001286008230452675,[]
022010,0.028527949245541872,"[0, 1]",0.004629629629629629,"[0, 1]"
112010,0.008716873380582484,[1],0.0007716049382716049,[1]
202010,0.002663489088511705,[],0.0001286008230452675,[]
031010,0.09336419753086414,"[0, 1, 2]",0.027777777777777776,"[0, 1, 2]"
121010,0.028527949245541872,"[1, 2]",0.004629629629629629,"[1, 2]"
211010,0.008716873380582484,[2],0.0007716049382716049,[2]
301010,0.002663489088511705,[],0.0001286008230452675,[]
040010,0.30555555555555564,"[0, 1, 2, 3]",0.16666666666666666,"[0, 1, 2, 3]"
130010,0.09336419753086414,"[1, 2, 3]",0.027777777777777776,"[1, 2, 3]"
220010,0.028527949245541872,"[2, 3]",0.004629629629629629,"[2, 3]"
310010,0.008716873380582484,[3],0.0007716049382716049,[3]
400010,0.002663489088511705,[],0.0001286008230452675,[]
000500,0.002663489088511705,[],0.0001286008230452675,[]
001400,0.002663489088511705,[],0.0001286008230452675,[]
010400,0.008716873380582484,[0],0.0007716049382716049,[0]
100400,0.002663489088511705,[],0.0001286008230452675,[]
002300,0.002663489088511705,[],0.0001286008230452675,[]
011300,0.008716873380582484,[0],0.0007716049382716049,[0]
101300,0.002663489088511705,[],0.0001286008230452675,[]
020300,0.028527949245541872,"[0, 1]",0.004629629629629629,"[0, 1]"
110300,0.008716873380582484,[1],0.0007716049382716049,[1]
200300,0.002663489088511705,[],0.0001286008230452675,[]
003200,0.002663489088511705,[],0.0001286008230452675,[]
012200,0.008716873380582484,[0],0.0007716049382716049,[0]
102200,0.002663489088511705,[],0.0001286008230452675,[]
021200,0.028527949245541872,"[0, 1]",0.004629629629629629,"[0, 1]"
111200,0.008716873380582484,[1],0.0007716049382716049,[1]
201200,0.002663489088511705,[],0.0001286008230452675,[]
030200,0.09336419753086414,"[0, 1, 2]",0.027777777777777776,"[0, 1, 2]"
120200,0.028527949245541872,"[1, 2]",0.004629629629629629,"[1, 2]"
210200,0.008716873380582484,[2],0.0007716049382716049,[2]
300200,0.002663489088511705,[],0.0001286008230452675,[]
004100,0.002663489088511705,[],0.0001286008230452675,[]
013100,0.008716873380582484,[0],0.0007716049382716049,[0]
103100,0.002663489088511705,[],0.0001286008230452675,[]
022100,0.028527949245541872,"[0, 1]",0.004629629629629629,"[0, 1]"
112100,0.008716873380582484,[1],0.0007716049382716049,[1]
202100,0.002663489088511705,[],0.0001286008230452675,[]
031100,0.09336419753086414,"[0, 1, 2]",0.027777777777777776,"[0, 1, 2]"
121100,0.028527949245541872,"[1, 2]",0.004629629629629629,"[1, 2]"
211100,0.008716873380582484,[2],0.0007716049382716049,[2]
301100,0.002663489088511705,[],0.0001286008230452675,[]
040100,0.30555555555555564,"[0, 1, 2, 3]",0.16666666666666666,"[0, 1, 2, 3]"
130100,0.09336419753086414,"[1, 2, 3]",0.027777777777777776,"[1, 2, 3]"
220100,0.028527949245541872,"[2, 3]",0.004629629629629629,"[2, 3]"
310100,0.008716873380582484,[3],0.0007716049382716049,[3]
400100,0.002663489088511705,[],0.0001286008230452675,[]
005000,0.002663489088511705,[],0.0001286008230452675,[]
014000,0.008716873380582484,[0],0.0007716049382716049,[0]
104000,0.002663489088511705,[],0.0001286008230452675,[]
023000,0.028527949245541872,"[0, 1]",0.004629629629629629,"[0, 1]"
113000,0.008716873380582484,[1],0.0007716049382716049,[1]
203000,0.002663489088511705,[],0.0001286008230452675,[]
032000,0.09336419753086414,"[0, 1, 2]",0.027777777777777776,"[0, 1, 2]"
122000,0.028527949245541872,"[1, 2]",0.004629629629629629,"[1, 2]"
212000,0.008716873380582484,[2],0.0007716049382716049,[2]
302000,0.002663489088511705,[],0.0001286008230452675,[]
041000,0.30555555555555564,"[0, 1, 2, 3]",0.16666666666666666,"[0, 1, 2, 3]"
131000,0.09336419753086414,"[1, 2, 3]",0.027777777777777776,"[1, 2, 3]"
221000,0.028527949245541872,"[2, 3]",0.004629629629629629,"[2, 3]"
311000,0.008716873380582484,[3],0.0007716049382716049,[3]
401000,0.002663489088511705,[],0.0001286008230452675,[]
050000,1,"[0, 1, 2, 3, 4]",1,"[0, 1, 2, 3, 4]"
140000,0.30555555555555564,"[1, 2, 3, 4]",0.16666666666666666,"[1, 2, 3, 4]"
230000,0.09336419753086414,"[2, 3, 4]",0.027777777777777776,"[2, 3, 4]"
320000,0.028527949245541872,"[3, 4]",0.004629629629629629,"[3, 4]"
410000,0.008716873380582484,[4],0.0007716049382716049,[4]
500000,0.002663489088511705,[],0.0001286008230452675,[]
